dataset,split,baseline,n_real,seed,actual_real_per_class,n_syn,acc,macro_f1,per_class_f1_json,confusion_json,class_names_json
CWRU,within_load0,real_only,5,0,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.2353,0.0952,"{""healthy"":0.0,""IR"":0.0,""B"":0.38095238095238093,""OR"":0.0}","[[0,0,36,0],[0,0,72,0],[0,0,72,0],[0,0,126,0]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,real_only,5,1,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.2353,0.1006,"{""healthy"":0.0,""IR"":0.0,""B"":0.4022346368715084,""OR"":0.0}","[[0,0,27,9],[0,0,72,0],[0,0,72,0],[0,11,115,0]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,real_only,5,2,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.2353,0.0952,"{""healthy"":0.0,""IR"":0.0,""B"":0.38095238095238093,""OR"":0.0}","[[0,0,36,0],[0,0,72,0],[0,0,72,0],[0,0,126,0]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,real_only,5,3,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.2778,0.1454,"{""healthy"":0.0,""IR"":0.39452054794520547,""B"":0.0,""OR"":0.18705035971223022}","[[0,36,0,0],[0,72,0,0],[0,72,0,0],[0,113,0,13]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,real_only,5,4,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.3856,0.2011,"{""healthy"":0.0,""IR"":0.0,""B"":0.2077922077922078,""OR"":0.5964912280701754}","[[0,0,35,1],[0,0,12,60],[0,3,16,53],[0,5,19,102]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,real_only,5,5,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.2124,0.1053,"{""healthy"":0.0,""IR"":0.014814814814814815,""B"":0.40634920634920635,""OR"":0.0}","[[0,36,0,0],[0,1,71,0],[0,8,64,0],[0,18,108,0]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,real_only,5,6,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.1895,0.1109,"{""healthy"":0.0,""IR"":0.0,""B"":0.273972602739726,""OR"":0.16981132075471697}","[[0,0,0,36],[0,0,72,0],[0,0,40,32],[0,0,108,18]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,real_only,5,7,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.2092,0.1361,"{""healthy"":0.0,""IR"":0.0,""B"":0.20276497695852536,""OR"":0.34146341463414637}","[[0,36,0,0],[0,0,43,29],[0,1,22,49],[0,4,80,42]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,real_only,5,8,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.2353,0.0952,"{""healthy"":0.0,""IR"":0.0,""B"":0.38095238095238093,""OR"":0.0}","[[0,0,36,0],[0,0,72,0],[0,0,72,0],[0,0,126,0]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,real_only,5,9,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.4118,0.1458,"{""healthy"":0.0,""IR"":0.0,""B"":0.0,""OR"":0.5833333333333334}","[[0,0,0,36],[0,0,0,72],[0,0,0,72],[0,0,0,126]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,real_only,5,10,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.2059,0.1053,"{""healthy"":0.0,""IR"":0.02877697841726619,""B"":0.39228295819935693,""OR"":0.0}","[[0,36,0,0],[0,2,70,0],[0,11,61,0],[0,18,108,0]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,real_only,5,11,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.2451,0.1160,"{""healthy"":0.0,""IR"":0.3891891891891892,""B"":0.075,""OR"":0.0}","[[0,36,0,0],[0,72,0,0],[0,69,3,0],[0,121,5,0]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,real_only,5,12,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.3627,0.1894,"{""healthy"":0.0,""IR"":0.0,""B"":0.22818791946308725,""OR"":0.5295774647887324}","[[0,0,0,36],[0,0,28,44],[0,0,17,55],[0,0,32,94]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,within_load0,real_only,5,13,"{""0"":5,""1"":5,""2"":5,""3"":5}",0,0.3660,0.2149,"{""healthy"":0.0,""IR"":0.38372093023255816,""B"":0.0,""OR"":0.4759036144578313}","[[0,0,0,36],[0,33,0,39],[0,20,0,52],[0,47,0,79]]","[""healthy"",""IR"",""B"",""OR""]"
