dataset,split,baseline,n_real,seed,actual_real_per_class,n_syn,acc,macro_f1,per_class_f1_json,confusion_json,class_names_json
CWRU,lolo_load1,noise_aug,25,0,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.5103,0.5235,"{""healthy"":0.9291338582677166,""IR"":0.49507735583684953,""B"":0.39375,""OR"":0.2759601706970128}","[[236,0,0,0],[0,176,2,58],[2,36,63,135],[34,263,19,97]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load1,noise_aug,25,1,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6985,0.6974,"{""healthy"":0.8628884826325411,""IR"":0.5384615384615384,""B"":0.7647058823529411,""OR"":0.623718887262079}","[[236,0,0,0],[0,126,59,51],[16,6,208,6],[59,100,41,213]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load1,noise_aug,25,2,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.7029,0.7111,"{""healthy"":0.989517819706499,""IR"":0.5040983606557377,""B"":0.7198641765704584,""OR"":0.6308139534883721}","[[236,0,0,0],[0,123,67,46],[4,8,212,12],[1,121,74,217]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load1,noise_aug,25,3,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.5709,0.5577,"{""healthy"":0.9383697813121272,""IR"":0.37267080745341613,""B"":0.3838383838383838,""OR"":0.5359749739311783}","[[236,0,0,0],[0,90,1,145],[5,30,57,144],[26,127,3,257]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load1,noise_aug,25,4,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.7627,0.7537,"{""healthy"":0.8676470588235294,""IR"":0.5748792270531401,""B"":0.821917808219178,""OR"":0.7503234152652005}","[[236,0,0,0],[1,119,58,58],[12,2,210,12],[59,57,7,290]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load1,noise_aug,25,5,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6851,0.6876,"{""healthy"":0.9711934156378601,""IR"":0.4325581395348837,""B"":0.7244701348747592,""OR"":0.6220570012391574}","[[236,0,0,0],[0,93,36,107],[4,8,188,36],[10,93,59,251]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load1,noise_aug,25,6,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6539,0.6627,"{""healthy"":0.9936842105263158,""IR"":0.4839506172839506,""B"":0.6030769230769231,""OR"":0.5702247191011236}","[[236,0,0,0],[0,98,77,61],[2,3,196,35],[1,68,141,203]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load1,noise_aug,25,7,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6030,0.6172,"{""healthy"":0.9957805907172996,""IR"":0.4754521963824289,""B"":0.5412371134020618,""OR"":0.456198347107438}","[[236,0,0,0],[0,92,114,30],[2,0,210,24],[0,59,216,138]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load1,noise_aug,25,8,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.6378,0.6354,"{""healthy"":0.8353982300884956,""IR"":0.5523809523809524,""B"":0.565947242206235,""OR"":0.5877551020408164}","[[236,0,0,0],[0,145,49,42],[34,20,118,64],[59,124,14,216]]","[""healthy"",""IR"",""B"",""OR""]"
CWRU,lolo_load1,noise_aug,25,9,"{""0"":25,""1"":25,""2"":25,""3"":25}",80,0.5995,0.5918,"{""healthy"":0.8368794326241135,""IR"":0.2782608695652174,""B"":0.6909871244635193,""OR"":0.5611702127659575}","[[236,0,0,0],[0,64,55,117],[33,31,161,11],[59,129,14,211]]","[""healthy"",""IR"",""B"",""OR""]"
